file,label,review_length,avg_word_length,char length,total_ADJS,total_VERBS,total_NOUNS,. count,! count,? count,TTR
6493_2.txt,N,264,3.754,1209,0.064,0.083,0.155,0.024,0,0.001,0.644
6494_1.txt,N,165,3.764,772,0.036,0.067,0.139,0.013,0,0,0.647
6495_3.txt,N,286,3.818,1340,0.031,0.105,0.157,0.008,0,0,0.588
6496_1.txt,N,171,3.614,771,0.041,0.111,0.117,0.014,0,0,0.585
6497_1.txt,N,197,3.822,921,0.036,0.132,0.168,0.015,0,0,0.671
6498_1.txt,N,164,3.47,715,0.03,0.061,0.098,0.004,0.017,0,0.677
6499_2.txt,N,159,3.956,768,0.057,0.075,0.145,0.009,0,0,0.772
649_4.txt,N,314,3.854,1492,0.061,0.102,0.178,0.015,0.004,0.005,0.57
64_1.txt,N,374,4.152,1878,0.07,0.075,0.184,0.019,0.001,0.001,0.485
6500_3.txt,N,154,3.461,654,0.058,0.136,0.136,0.014,0,0,0.724
6501_1.txt,N,159,3.673,718,0.038,0.113,0.17,0.015,0.015,0,0.709
6502_3.txt,N,542,4.159,2722,0.054,0.109,0.14,0.008,0,0,0.546
6503_3.txt,N,389,4.057,1911,0.044,0.085,0.177,0.009,0,0.001,0.578
6504_2.txt,N,176,3.693,797,0.023,0.114,0.153,0.018,0,0.004,0.65
6505_1.txt,N,203,4.143,1019,0.084,0.079,0.172,0.011,0,0,0.659
6506_1.txt,N,236,4.369,1245,0.072,0.064,0.169,0.006,0.001,0,0.7
6507_4.txt,N,254,3.846,1194,0.055,0.098,0.165,0.008,0.002,0.002,0.692
6508_4.txt,N,151,4.046,738,0.099,0.079,0.179,0.022,0,0,0.764
6509_4.txt,N,150,4.18,751,0.1,0.067,0.167,0.011,0,0,0.742
650_1.txt,N,594,4.261,3056,0.071,0.118,0.168,0.009,0,0.001,0.585
6510_4.txt,N,241,3.971,1162,0.058,0.075,0.17,0.006,0,0,0.678
6511_1.txt,N,52,4.135,256,0.077,0.058,0.135,0.004,0,0.004,0.878
6512_1.txt,N,252,4.06,1237,0.04,0.111,0.179,0.01,0,0,0.654
6513_4.txt,N,129,3.767,596,0.07,0.062,0.186,0.015,0,0,0.782
6514_2.txt,N,77,4.364,402,0.078,0.104,0.169,0.005,0,0,0.754
6515_1.txt,N,212,3.769,973,0.08,0.071,0.156,0.01,0,0.002,0.724
6516_1.txt,N,615,4.13,3061,0.089,0.072,0.163,0.008,0.001,0.001,0.546
6517_3.txt,N,121,4.347,634,0.083,0.091,0.207,0.008,0,0,0.727
6518_4.txt,N,115,3.913,543,0.096,0.087,0.148,0.009,0,0,0.76
6519_3.txt,N,117,4.47,629,0.034,0.128,0.222,0.011,0,0,0.819
651_4.txt,N,299,3.732,1374,0.04,0.094,0.161,0.013,0,0.001,0.664
6520_4.txt,N,403,4.625,2224,0.102,0.082,0.179,0.005,0,0,0.632
6521_4.txt,N,276,3.793,1277,0.051,0.12,0.141,0.009,0,0,0.596
6522_1.txt,N,309,4.071,1526,0.045,0.11,0.155,0.007,0,0,0.632
6523_1.txt,N,501,4.042,2454,0.06,0.11,0.152,0.008,0.001,0.001,0.584
6524_4.txt,N,430,4.014,2073,0.086,0.088,0.181,0.01,0,0.001,0.615
6525_2.txt,N,185,3.751,856,0.07,0.054,0.168,0.009,0,0,0.66
6526_2.txt,N,161,4.478,862,0.068,0.118,0.199,0.007,0,0,0.807
6527_1.txt,N,205,3.878,964,0.073,0.073,0.185,0.009,0.001,0,0.74
6528_4.txt,N,504,4.075,2504,0.093,0.062,0.175,0.007,0.001,0,0.599
6529_3.txt,N,132,3.689,590,0.053,0.061,0.152,0.014,0,0,0.725
652_2.txt,N,171,3.994,833,0.135,0.047,0.123,0.013,0.001,0,0.55
6530_4.txt,N,162,4.475,855,0.099,0.068,0.191,0.007,0,0,0.797
6531_4.txt,N,325,3.735,1485,0.08,0.083,0.185,0.011,0.003,0,0.667
6532_4.txt,N,295,3.969,1419,0.054,0.092,0.166,0.01,0.002,0,0.654
6533_2.txt,N,84,3.56,367,0.024,0.143,0.143,0.016,0,0,0.696
6534_4.txt,N,119,3.958,570,0.143,0.092,0.185,0.016,0,0,0.75
6535_2.txt,N,527,3.861,2463,0.053,0.097,0.19,0.009,0,0,0.617
6536_3.txt,N,75,3.96,365,0.067,0.093,0.173,0.011,0,0,0.742
6537_1.txt,N,137,3.715,625,0.058,0.124,0.153,0.018,0,0,0.658
6538_4.txt,N,446,3.789,2056,0.054,0.076,0.166,0.016,0,0.001,0.508
6539_1.txt,N,297,4.283,1538,0.077,0.104,0.162,0.007,0,0,0.583
653_1.txt,N,180,3.822,843,0.056,0.044,0.183,0.009,0,0,0.673
6540_3.txt,N,180,4.083,877,0.083,0.111,0.15,0.01,0,0,0.723
6541_4.txt,N,422,4.251,2168,0.076,0.114,0.206,0.005,0,0.001,0.609
6542_1.txt,N,144,4.153,720,0.09,0.118,0.181,0.007,0,0.001,0.732
6543_1.txt,N,208,4.159,1054,0.062,0.106,0.192,0.009,0,0.002,0.765
6544_1.txt,N,154,3.883,730,0.071,0.117,0.136,0.018,0.003,0,0.744
6545_4.txt,N,537,4.168,2702,0.089,0.093,0.177,0.006,0.001,0,0.596
6546_3.txt,N,111,4.306,574,0.072,0.09,0.225,0.012,0,0,0.816
6547_2.txt,N,474,4.114,2353,0.04,0.122,0.15,0.006,0,0,0.576
6548_1.txt,N,345,4.241,1759,0.043,0.13,0.209,0.007,0,0,0.643
6549_1.txt,N,149,3.557,651,0.02,0.121,0.128,0.023,0,0.003,0.629
654_3.txt,N,859,3.917,4088,0.075,0.07,0.148,0.008,0,0,0.459
6550_4.txt,N,525,3.975,2599,0.036,0.12,0.181,0.005,0,0.001,0.551
6551_1.txt,N,128,3.656,562,0.078,0.117,0.172,0.018,0,0.004,0.742
6552_3.txt,N,270,4.115,1348,0.067,0.078,0.185,0.007,0,0,0.675
6553_4.txt,N,470,4.074,2322,0.079,0.066,0.217,0.006,0,0,0.589
6554_1.txt,N,263,3.738,1207,0.042,0.11,0.114,0.023,0,0,0.615
6555_2.txt,N,222,4.014,1089,0.032,0.095,0.14,0.014,0,0,0.603
6556_3.txt,N,283,4.283,1476,0.064,0.106,0.127,0.01,0,0,0.665
6557_3.txt,N,313,4.109,1563,0.042,0.089,0.169,0.018,0,0,0.66
6558_2.txt,N,83,3.855,394,0.048,0.06,0.12,0.013,0,0,0.878
6559_1.txt,N,89,4.506,479,0.101,0.124,0.135,0.004,0.006,0,0.823
655_1.txt,N,399,3.769,1850,0.06,0.095,0.155,0.01,0,0.001,0.548
6560_4.txt,N,212,4.057,1049,0.066,0.066,0.137,0.01,0,0.004,0.6
6561_4.txt,N,148,3.865,701,0.074,0.081,0.149,0.009,0.001,0.001,0.706
6562_4.txt,N,557,4.618,3067,0.086,0.101,0.178,0.006,0,0,0.637
6563_3.txt,N,139,3.763,643,0.065,0.079,0.137,0.009,0,0,0.726
6564_1.txt,N,181,3.536,792,0.039,0.072,0.116,0.006,0,0,0.716
6565_2.txt,N,109,4.477,586,0.018,0.11,0.183,0.012,0,0,0.767
6566_4.txt,N,180,4.061,883,0.061,0.111,0.1,0.011,0,0,0.734
6567_2.txt,N,151,3.993,731,0.086,0.06,0.172,0.011,0,0,0.727
6568_4.txt,N,513,4.068,2558,0.055,0.066,0.175,0.009,0,0,0.534
6569_3.txt,N,344,4.265,1778,0.087,0.096,0.174,0.007,0.002,0.001,0.645
656_3.txt,N,918,3.953,4428,0.035,0.105,0.185,0.01,0,0.002,0.49
6570_3.txt,N,371,3.884,1745,0.081,0.089,0.135,0.01,0,0.001,0.617
6571_3.txt,N,186,3.882,881,0.059,0.108,0.172,0.008,0,0.001,0.643
6572_3.txt,N,274,4.088,1354,0.077,0.055,0.172,0.013,0,0.001,0.639
6573_3.txt,N,234,4.043,1161,0.077,0.107,0.162,0.011,0,0,0.637
6574_4.txt,N,368,4.114,1833,0.043,0.076,0.155,0.012,0,0,0.648
6575_4.txt,N,125,3.896,596,0.104,0.096,0.168,0.015,0.005,0,0.766
6576_1.txt,N,168,3.881,798,0.06,0.089,0.208,0.02,0,0,0.737
6577_4.txt,N,90,3.667,396,0.022,0.111,0.233,0.013,0,0.015,0.686
6578_3.txt,N,199,3.704,894,0.05,0.095,0.151,0.008,0,0,0.761
6579_4.txt,N,667,4.202,3388,0.067,0.093,0.186,0.008,0,0,0.552
657_1.txt,N,669,3.858,3138,0.061,0.081,0.138,0.011,0,0,0.515
6580_4.txt,N,43,4.767,243,0.116,0.047,0.14,0.008,0,0,0.949
6581_1.txt,N,86,3.419,357,0.081,0.035,0.174,0.02,0,0,0.723
6582_4.txt,N,473,3.638,2103,0.076,0.095,0.104,0.008,0.003,0.001,0.548
6583_4.txt,N,138,4.261,708,0.072,0.087,0.167,0.008,0,0,0.713
6584_1.txt,N,330,3.948,1582,0.067,0.082,0.176,0.011,0.001,0,0.616
6585_3.txt,N,512,4.254,2651,0.037,0.09,0.16,0.008,0,0,0.546
6586_2.txt,N,177,4.051,857,0.096,0.09,0.181,0.008,0,0.001,0.769
6587_4.txt,N,636,3.972,3076,0.082,0.112,0.148,0.009,0,0,0.563
6588_2.txt,N,197,4.01,956,0.061,0.071,0.157,0.012,0,0.001,0.705
6589_4.txt,N,339,3.959,1626,0.065,0.08,0.159,0.012,0,0,0.615
658_1.txt,N,462,3.654,2069,0.037,0.123,0.165,0.015,0.002,0,0.592
6590_3.txt,N,364,3.698,1653,0.085,0.088,0.151,0.009,0.001,0,0.599
6591_3.txt,N,704,3.926,3360,0.058,0.109,0.152,0.008,0.001,0.004,0.567
6592_1.txt,N,134,4,650,0.06,0.104,0.157,0.014,0,0,0.757
6593_1.txt,N,132,4.174,662,0.068,0.076,0.159,0.008,0,0,0.784
6594_1.txt,N,151,4.053,748,0.066,0.099,0.106,0.009,0,0,0.689
6595_2.txt,N,282,3.66,1264,0.092,0.074,0.131,0.013,0,0.001,0.68
6596_1.txt,N,251,4.06,1229,0.032,0.092,0.195,0.007,0.001,0.002,0.685
6597_1.txt,N,237,3.962,1141,0.068,0.093,0.156,0.012,0,0,0.662
6598_1.txt,N,179,4.402,934,0.061,0.101,0.101,0.012,0.001,0,0.771
6599_1.txt,N,665,3.995,3208,0.056,0.107,0.144,0.017,0,0.001,0.548
659_1.txt,N,302,4.096,1499,0.053,0.093,0.238,0.011,0.002,0,0.619
65_4.txt,N,196,3.536,862,0.066,0.082,0.148,0.012,0.001,0.001,0.653
6600_1.txt,N,366,3.809,1686,0.071,0.085,0.148,0.007,0.003,0.009,0.687
6601_4.txt,N,65,4.292,335,0.077,0.077,0.138,0.009,0,0,0.857
6602_2.txt,N,107,3.523,463,0.065,0.084,0.15,0.009,0,0,0.744
6603_3.txt,N,167,3.635,727,0.036,0.048,0.18,0.006,0.003,0,0.739
6604_3.txt,N,151,3.424,639,0.093,0.046,0.126,0.016,0,0,0.653
6605_1.txt,N,166,3.946,792,0.072,0.09,0.169,0.008,0,0.001,0.765
6606_3.txt,N,428,4.065,2093,0.047,0.063,0.082,0.022,0.004,0,0.599
6607_4.txt,N,266,4.049,1315,0.071,0.056,0.162,0.008,0,0.002,0.662
6608_1.txt,N,140,3.679,643,0.057,0.1,0.193,0.006,0,0,0.677
6609_1.txt,N,398,4.055,1962,0.045,0.106,0.178,0.005,0.001,0.003,0.578
660_1.txt,N,368,3.842,1724,0.054,0.114,0.163,0.01,0.001,0.001,0.613
6610_1.txt,N,241,3.747,1100,0.05,0.112,0.178,0.01,0.001,0.001,0.722
6611_4.txt,N,571,4.161,2892,0.044,0.093,0.186,0.013,0,0,0.575
6612_1.txt,N,224,4.188,1133,0.067,0.08,0.188,0.004,0.002,0,0.695
6613_4.txt,N,219,4.452,1176,0.059,0.068,0.155,0.014,0,0,0.677
6614_4.txt,N,537,4.019,2624,0.058,0.073,0.127,0.017,0,0,0.503
6615_1.txt,N,241,3.959,1176,0.041,0.116,0.191,0.009,0,0,0.611
6616_1.txt,N,426,3.606,1872,0.045,0.085,0.136,0.013,0.011,0.001,0.574
6617_1.txt,N,136,3.978,662,0.081,0.074,0.176,0.018,0,0.002,0.675
6618_2.txt,N,550,4.362,2885,0.08,0.082,0.189,0.013,0.002,0,0.566
6619_1.txt,N,137,3.774,637,0.036,0.182,0.095,0.003,0.017,0,0.752
661_1.txt,N,958,3.635,4227,0.041,0.113,0.143,0.015,0.001,0.002,0.48
6620_1.txt,N,876,4.003,4241,0.061,0.11,0.154,0.007,0,0,0.496
6621_1.txt,N,142,4.092,711,0.049,0.099,0.197,0.01,0.001,0,0.685
6622_1.txt,N,176,3.642,784,0.023,0.097,0.193,0.01,0,0.001,0.633
6623_1.txt,N,379,4.008,1848,0.074,0.087,0.137,0.01,0,0.001,0.609
6624_1.txt,N,309,3.712,1428,0.052,0.136,0.094,0.011,0.001,0.002,0.591
6625_1.txt,N,168,3.512,733,0.054,0.101,0.196,0.016,0,0,0.639
6626_1.txt,N,133,3.91,633,0.068,0.143,0.203,0.013,0,0,0.637
6627_2.txt,N,351,3.695,1604,0.037,0.105,0.114,0.009,0.001,0.003,0.58
6628_1.txt,N,189,3.931,903,0.037,0.074,0.196,0.009,0,0,0.731
6629_1.txt,N,234,3.846,1099,0.043,0.094,0.141,0.012,0,0,0.63
662_3.txt,N,480,3.737,2187,0.05,0.106,0.171,0.012,0.003,0.002,0.619
6630_1.txt,N,252,3.952,1225,0.075,0.083,0.143,0.017,0,0,0.67
6631_3.txt,N,175,4.64,969,0.069,0.08,0.149,0.012,0,0,0.678
6632_1.txt,N,406,3.761,1880,0.044,0.091,0.138,0.014,0,0.001,0.602
6633_1.txt,N,253,3.747,1172,0.071,0.091,0.13,0.015,0,0.003,0.638
6634_2.txt,N,174,3.345,727,0.075,0.04,0.155,0.011,0.001,0,0.607
6635_1.txt,N,171,3.86,788,0.082,0.047,0.158,0.015,0.001,0,0.771
6636_3.txt,N,141,4.234,716,0.099,0.135,0.163,0.01,0,0,0.771
6637_3.txt,N,145,3.655,654,0.048,0.145,0.152,0.021,0,0.002,0.74
6638_4.txt,N,243,4.058,1198,0.033,0.082,0.189,0.01,0,0,0.672
6639_1.txt,N,89,3.708,406,0.056,0.056,0.146,0.022,0,0,0.8
663_1.txt,N,320,3.666,1442,0.031,0.106,0.113,0.012,0,0.001,0.596
6640_1.txt,N,245,4.041,1200,0.069,0.094,0.176,0.007,0,0,0.633
6641_1.txt,N,187,3.749,853,0.027,0.096,0.155,0.016,0,0,0.644
6642_1.txt,N,131,4.206,666,0.053,0.137,0.176,0.012,0,0,0.708
6643_4.txt,N,116,4.397,610,0.069,0.086,0.172,0.01,0.002,0.002,0.76
6644_1.txt,N,236,3.606,1040,0.072,0.081,0.148,0.011,0.005,0.002,0.715
6645_1.txt,N,132,4.189,666,0.098,0.053,0.182,0.006,0.002,0.003,0.817
6646_1.txt,N,159,4.006,756,0.082,0.063,0.17,0.008,0,0,0.85
6647_2.txt,N,1182,3.931,5634,0.052,0.102,0.134,0.007,0,0.001,0.433
6648_1.txt,N,135,3.756,625,0.059,0.059,0.193,0.008,0,0,0.661
6649_1.txt,N,219,3.763,1020,0.082,0.078,0.137,0.011,0,0,0.583
664_2.txt,N,319,4.044,1560,0.066,0.113,0.176,0.013,0.001,0,0.672
6650_3.txt,N,196,3.944,948,0.056,0.092,0.143,0.007,0.001,0,0.611
6651_1.txt,N,93,4.151,466,0.075,0.086,0.194,0.011,0,0,0.753
6652_3.txt,N,158,3.665,707,0.07,0.089,0.152,0.01,0,0,0.77
6653_3.txt,N,241,3.714,1097,0.054,0.095,0.104,0.01,0.002,0,0.564
6654_1.txt,N,307,3.671,1374,0.059,0.068,0.16,0.013,0.011,0.001,0.655
6655_3.txt,N,329,4.489,1776,0.088,0.128,0.155,0.006,0,0.002,0.682
6656_2.txt,N,152,3.855,720,0.053,0.105,0.092,0.017,0,0,0.621
6657_1.txt,N,144,3.611,638,0.049,0.111,0.146,0.002,0.003,0.002,0.693
6658_3.txt,N,532,3.9,2532,0.062,0.088,0.098,0.012,0,0,0.488
6659_1.txt,N,240,4.042,1165,0.079,0.1,0.125,0.011,0,0,0.747
665_3.txt,N,221,4.231,1125,0.068,0.09,0.163,0.007,0,0,0.67
6660_1.txt,N,264,3.799,1214,0.068,0.117,0.136,0.016,0.001,0,0.662
6661_3.txt,N,470,3.881,2224,0.064,0.087,0.132,0.01,0,0,0.556
6662_1.txt,N,438,3.849,2048,0.05,0.105,0.153,0.011,0.005,0.001,0.628
6663_1.txt,N,516,4.048,2517,0.079,0.083,0.145,0.007,0.001,0.001,0.618
6664_4.txt,N,396,4.278,2047,0.081,0.093,0.169,0.006,0,0,0.603
6665_3.txt,N,388,3.938,1860,0.072,0.09,0.175,0.011,0.001,0.001,0.638
6666_4.txt,N,148,3.568,656,0.047,0.081,0.182,0.012,0,0,0.637
6667_4.txt,N,165,4.036,816,0.048,0.085,0.182,0.01,0,0,0.651
6668_2.txt,N,336,4.11,1687,0.074,0.095,0.22,0.007,0.001,0.001,0.619
6669_1.txt,N,253,3.53,1102,0.051,0.091,0.107,0.013,0,0.002,0.552
666_1.txt,N,294,3.864,1405,0.065,0.092,0.17,0.009,0.001,0,0.631
6670_4.txt,N,216,3.991,1049,0.083,0.083,0.162,0.006,0,0.003,0.674
6671_1.txt,N,185,3.843,884,0.027,0.097,0.178,0.01,0,0,0.616
6672_1.txt,N,183,3.47,791,0.104,0.082,0.191,0.011,0,0,0.605
6673_2.txt,N,146,3.801,685,0.055,0.068,0.164,0.01,0,0,0.727
6674_3.txt,N,402,4.114,1994,0.075,0.112,0.154,0.009,0,0.001,0.622
6675_1.txt,N,116,4.121,581,0.095,0.095,0.172,0.015,0,0,0.785
6676_2.txt,N,408,4.267,2085,0.091,0.091,0.157,0.013,0,0.002,0.627
6677_1.txt,N,253,3.601,1120,0.028,0.103,0.13,0.004,0.001,0.004,0.565
6678_2.txt,N,165,4.321,866,0.055,0.097,0.218,0.012,0,0,0.655
6679_3.txt,N,300,4.013,1478,0.077,0.053,0.173,0,0,0.001,0.552
667_2.txt,N,509,3.695,2325,0.051,0.1,0.145,0.004,0,0.003,0.489
6680_2.txt,N,96,3.823,448,0.042,0.135,0.198,0.009,0,0,0.79
6681_1.txt,N,68,3.206,270,0.088,0.132,0.088,0.015,0,0,0.736
6682_4.txt,N,140,4.029,684,0.107,0.071,0.143,0.018,0,0.001,0.764
6683_1.txt,N,145,3.834,686,0.09,0.09,0.159,0.007,0,0.001,0.702
6684_1.txt,N,127,4.071,620,0.055,0.079,0.118,0.01,0,0,0.869
6685_3.txt,N,141,4.078,697,0.007,0.064,0.206,0.004,0.001,0,0.672
6686_1.txt,N,180,3.889,856,0.078,0.106,0.128,0.014,0,0.001,0.62
6687_4.txt,N,545,3.945,2613,0.066,0.084,0.167,0.007,0.001,0,0.59
6688_3.txt,N,190,3.895,901,0.037,0.063,0.153,0.007,0.001,0,0.686
6689_1.txt,N,222,3.995,1076,0.063,0.104,0.158,0.007,0,0,0.67
668_4.txt,N,156,3.641,695,0.051,0.103,0.154,0.012,0,0,0.669
6690_1.txt,N,199,4.035,982,0.06,0.121,0.146,0.009,0,0,0.615
6691_1.txt,N,256,3.586,1149,0.082,0.086,0.156,0.005,0.005,0,0.664
6692_1.txt,N,210,3.729,946,0.043,0.071,0.171,0.016,0.012,0.002,0.728
6693_1.txt,N,209,4.062,1023,0.077,0.086,0.196,0.014,0,0,0.618
6694_1.txt,N,83,3.663,366,0.012,0.048,0.241,0.011,0,0.003,0.809
6695_1.txt,N,188,3.729,859,0.08,0.08,0.149,0.013,0,0.001,0.648
6696_4.txt,N,832,3.831,3917,0.049,0.102,0.166,0.006,0,0,0.452
6697_2.txt,N,493,3.815,2280,0.045,0.095,0.164,0.005,0,0,0.622
6698_2.txt,N,649,4.205,3278,0.099,0.068,0.176,0.009,0,0.002,0.565
6699_3.txt,N,131,4.046,638,0.145,0.038,0.176,0.013,0,0,0.713
669_2.txt,N,353,3.547,1548,0.051,0.099,0.159,0.014,0.003,0.006,0.572
66_4.txt,N,217,3.853,1015,0.018,0.078,0.092,0.005,0.001,0,0.713
6700_1.txt,N,297,4.364,1567,0.081,0.131,0.165,0.008,0.001,0.001,0.598
6701_3.txt,N,159,4.069,793,0.057,0.101,0.126,0.011,0,0,0.669
6702_1.txt,N,64,3.719,286,0.109,0.047,0.156,0.042,0.003,0,0.674
6703_1.txt,N,185,3.405,785,0.059,0.092,0.146,0.013,0,0.001,0.627
6704_1.txt,N,146,3.712,661,0.103,0.062,0.178,0.012,0.002,0,0.675
6705_1.txt,N,325,3.914,1556,0.077,0.052,0.148,0.011,0,0,0.581
6706_1.txt,N,126,3.746,579,0.032,0.127,0.119,0.014,0,0,0.76
6707_1.txt,N,234,3.718,1067,0.026,0.12,0.167,0.022,0.006,0.004,0.611
6708_3.txt,N,236,3.72,1072,0.076,0.089,0.169,0.01,0.004,0.001,0.663
6709_1.txt,N,110,3.445,463,0.036,0.145,0.082,0.019,0,0.002,0.69
670_1.txt,N,357,3.487,1549,0.062,0.104,0.132,0.015,0,0,0.576
6710_1.txt,N,69,3.725,318,0.072,0.087,0.145,0.009,0,0,0.717
6711_2.txt,N,156,3.397,659,0.058,0.071,0.147,0.017,0.002,0.002,0.659
6712_2.txt,N,126,3.897,594,0.071,0.095,0.183,0.002,0,0.007,0.716
6713_2.txt,N,135,4.385,718,0.081,0.059,0.156,0.011,0,0,0.652
6714_4.txt,N,68,3.294,280,0.015,0.088,0.118,0.025,0,0,0.719
6715_4.txt,N,148,3.993,711,0.061,0.122,0.115,0.01,0.001,0.001,0.769
6716_3.txt,N,142,4.324,748,0.042,0.127,0.19,0.008,0,0,0.739
6717_3.txt,N,297,4.013,1445,0.061,0.088,0.135,0.014,0,0.001,0.698
6718_2.txt,N,136,3.801,632,0.096,0.088,0.14,0.014,0.003,0,0.696
6719_2.txt,N,160,3.788,737,0.075,0.031,0.188,0.005,0.001,0,0.733
671_1.txt,N,519,3.863,2447,0.05,0.1,0.141,0.008,0.001,0,0.552
6720_2.txt,N,312,3.955,1508,0.087,0.067,0.154,0.013,0.001,0.001,0.685
6721_3.txt,N,52,4.058,255,0.058,0.115,0.154,0.012,0,0,0.889
6722_2.txt,N,157,3.911,744,0.045,0.134,0.172,0.007,0.001,0.003,0.762
6723_2.txt,N,137,3.737,629,0.051,0.102,0.139,0.008,0,0,0.703
6724_1.txt,N,205,3.878,980,0.068,0.102,0.171,0.01,0,0.002,0.615
6725_1.txt,N,249,3.936,1190,0.06,0.104,0.165,0.008,0,0,0.726
6726_3.txt,N,230,4.187,1162,0.052,0.096,0.183,0.008,0,0.001,0.702
6727_4.txt,N,640,4.278,3278,0.061,0.095,0.164,0.013,0,0.001,0.572
6728_3.txt,N,63,4.063,311,0.111,0.063,0.127,0.013,0,0,0.87
6729_4.txt,N,133,3.962,638,0.083,0.09,0.113,0.008,0,0,0.775
672_1.txt,N,526,3.785,2442,0.046,0.135,0.196,0.01,0.002,0.002,0.566
6730_3.txt,N,100,3.97,486,0.05,0.13,0.17,0.012,0,0,0.741
6731_4.txt,N,198,3.904,919,0.056,0.086,0.146,0.01,0,0,0.729
6732_4.txt,N,158,4.177,791,0.038,0.133,0.139,0.008,0.001,0.001,0.746
6733_3.txt,N,320,4.672,1761,0.078,0.091,0.197,0.007,0,0,0.718
6734_4.txt,N,218,3.807,1011,0.055,0.078,0.174,0.013,0,0,0.668
6735_4.txt,N,326,4.156,1617,0.074,0.117,0.126,0.009,0,0,0.64
6736_3.txt,N,281,3.851,1304,0.053,0.1,0.181,0.018,0.001,0.002,0.648
6737_2.txt,N,227,4.11,1128,0.093,0.057,0.198,0.006,0.001,0.001,0.672
6738_1.txt,N,335,3.839,1578,0.069,0.11,0.146,0.018,0.003,0.001,0.621
6739_1.txt,N,288,3.934,1387,0.059,0.087,0.184,0.006,0.001,0.001,0.579
673_1.txt,N,211,4.242,1071,0.066,0.085,0.18,0.023,0,0,0.681
6740_2.txt,N,514,4.035,2504,0.08,0.08,0.183,0.008,0,0,0.589
6741_1.txt,N,379,3.689,1707,0.053,0.077,0.145,0.008,0.004,0.003,0.577
6742_4.txt,N,239,4.113,1191,0.033,0.079,0.192,0.009,0,0,0.634
6743_1.txt,N,80,3.712,365,0.087,0.062,0.237,0.008,0,0.003,0.871
6744_1.txt,N,236,3.513,1033,0.017,0.085,0.114,0.011,0,0,0.543
6745_4.txt,N,140,3.814,641,0.05,0.093,0.207,0.008,0,0,0.778
6746_1.txt,N,534,3.625,2377,0.041,0.096,0.193,0.011,0,0,0.52
6747_1.txt,N,244,3.959,1179,0.061,0.102,0.18,0.01,0.002,0,0.703
6748_4.txt,N,144,3.924,692,0.076,0.132,0.111,0.01,0,0,0.744
6749_2.txt,N,139,3.683,628,0.058,0.094,0.201,0.013,0,0,0.764
674_3.txt,N,126,4.016,617,0.079,0.103,0.127,0.011,0,0,0.717
6750_1.txt,N,523,3.803,2428,0.073,0.096,0.161,0.012,0.002,0,0.564
6751_1.txt,N,150,3.62,665,0.093,0.1,0.12,0.017,0.005,0,0.782
6752_3.txt,N,221,3.606,980,0.077,0.072,0.154,0.012,0,0,0.601
6753_4.txt,N,707,4.267,3638,0.059,0.134,0.197,0.007,0,0,0.587
6754_1.txt,N,131,4.008,642,0.023,0.107,0.13,0.011,0,0,0.716
6755_4.txt,N,251,3.984,1211,0.044,0.088,0.175,0.007,0.001,0.001,0.704
6756_4.txt,N,542,4.074,2683,0.09,0.061,0.155,0.008,0,0,0.508
6757_4.txt,N,239,4.172,1214,0.084,0.088,0.167,0.008,0.001,0,0.702
6758_4.txt,N,376,4.168,1889,0.064,0.064,0.162,0.008,0.002,0,0.615
6759_4.txt,N,230,3.735,1045,0.074,0.07,0.165,0.011,0.002,0,0.649
675_3.txt,N,188,4.186,947,0.085,0.074,0.207,0.004,0,0.001,0.775
6760_2.txt,N,121,4.355,625,0.058,0.116,0.174,0.016,0,0,0.781
6761_2.txt,N,373,4.054,1825,0.078,0.078,0.196,0.008,0,0,0.61
6762_1.txt,N,119,3.983,580,0.034,0.084,0.176,0.01,0,0,0.757
6763_1.txt,N,138,4.297,718,0.072,0.094,0.181,0.008,0.004,0.001,0.81
6764_4.txt,N,665,4.389,3493,0.063,0.071,0.183,0.007,0,0,0.518
6765_1.txt,N,351,4.442,1855,0.117,0.088,0.211,0.011,0,0.001,0.622
6766_3.txt,N,245,3.922,1184,0.069,0.065,0.155,0.008,0,0.001,0.627
6767_4.txt,N,152,3.967,739,0.053,0.059,0.184,0.012,0,0,0.702
6768_3.txt,N,381,3.984,1853,0.073,0.081,0.121,0.012,0,0.001,0.618
6769_3.txt,N,169,3.586,750,0.047,0.041,0.166,0.017,0,0,0.696
676_4.txt,N,228,3.763,1053,0.035,0.118,0.118,0.012,0.001,0,0.66
6770_1.txt,N,169,3.911,795,0.041,0.089,0.189,0.016,0.001,0,0.779
6771_2.txt,N,205,4.21,1052,0.073,0.083,0.171,0.01,0,0,0.692
6772_4.txt,N,509,3.882,2414,0.071,0.077,0.124,0.01,0,0.003,0.598
6773_3.txt,N,972,4.1,4840,0.049,0.08,0.169,0.008,0,0,0.527
6774_1.txt,N,295,3.946,1415,0.061,0.119,0.153,0.006,0.001,0,0.617
6775_3.txt,N,348,4.213,1772,0.078,0.098,0.155,0.005,0.001,0.002,0.653
6776_3.txt,N,167,3.994,806,0.066,0.102,0.156,0.012,0,0.006,0.769
6777_4.txt,N,174,4.19,876,0.057,0.08,0.149,0.009,0,0,0.722
6778_3.txt,N,304,4.069,1505,0.072,0.066,0.194,0.009,0,0.001,0.639
6779_1.txt,N,270,4.307,1400,0.085,0.078,0.156,0.007,0.001,0,0.686
